tenant_id,client_id,invoice_amount,days_to_due,client_late_ratio_90d,client_invoice_count_90d,business_late_ratio_30d,month,weekday,is_month_end,label_late
tenant-01,tenant-01-client-009,11092.11,51,0.0,47,0.103173,5,3,0,0
tenant-01,tenant-01-client-007,6186.78,60,0.284426,5,0.103173,5,3,0,0
tenant-01,tenant-01-client-026,13568.62,27,0.133295,2,0.103173,5,3,0,0
tenant-01,tenant-01-client-015,5058.66,31,0.32524,28,0.103173,5,3,0,1
tenant-01,tenant-01-client-040,4219.87,22,0.043786,46,0.103173,5,3,0,0
tenant-01,tenant-01-client-021,5126.52,12,0.23614,1,0.143966,5,4,0,0
tenant-01,tenant-01-client-007,1959.2,18,0.310406,28,0.143966,5,4,0,0
tenant-01,tenant-01-client-039,8420.85,27,0.113779,25,0.125422,5,0,0,0
tenant-01,tenant-01-client-036,12684.28,22,0.201654,37,0.125422,5,0,0,1
tenant-01,tenant-01-client-018,4299.7,38,0.084279,10,0.125422,5,0,0,0
tenant-01,tenant-01-client-024,3613.59,22,0.187665,47,0.148267,5,1,0,1
tenant-01,tenant-01-client-007,2000.59,7,0.282415,26,0.148267,5,1,0,0
tenant-01,tenant-01-client-022,6230.29,34,0.375121,42,0.148267,5,1,0,1
tenant-01,tenant-01-client-013,6768.66,18,0.443117,26,0.148267,5,1,0,0
tenant-01,tenant-01-client-016,4643.3,24,0.227364,26,0.166776,5,2,0,1
tenant-01,tenant-01-client-035,2617.39,56,0.0,36,0.166776,5,2,0,0
tenant-01,tenant-01-client-014,6205.75,25,0.304608,45,0.166776,5,2,0,0
tenant-01,tenant-01-client-044,7050.33,47,0.480696,20,0.166776,5,2,0,0
tenant-01,tenant-01-client-039,6771.78,32,0.232405,35,0.077397,5,3,0,0
tenant-01,tenant-01-client-035,630.3,30,0.18432,45,0.077397,5,3,0,0
tenant-01,tenant-01-client-006,1638.05,22,0.45986,43,0.077397,5,3,0,0
tenant-01,tenant-01-client-037,13772.48,50,0.340228,42,0.077397,5,3,0,0
tenant-01,tenant-01-client-007,3711.29,39,0.327195,48,0.080594,5,4,0,0
tenant-01,tenant-01-client-029,5312.78,36,0.265071,50,0.080594,5,4,0,1
tenant-01,tenant-01-client-002,6820.86,25,0.521707,27,0.080594,5,4,0,0
tenant-01,tenant-01-client-010,4954.8,28,0.165072,30,0.080594,5,4,0,0
tenant-01,tenant-01-client-029,4546.46,26,0.296422,3,0.142199,5,6,0,0
tenant-01,tenant-01-client-042,1637.95,58,0.483813,11,0.142199,5,6,0,0
tenant-01,tenant-01-client-036,6038.01,36,0.268051,15,0.086014,5,0,0,1
tenant-01,tenant-01-client-043,6118.03,8,0.46392,48,0.086014,5,0,0,0
tenant-01,tenant-01-client-025,181.77,20,0.37855,14,0.086014,5,0,0,0
tenant-01,tenant-01-client-037,1532.32,41,0.33211,12,0.086014,5,0,0,1
tenant-01,tenant-01-client-043,12093.4,40,0.391751,41,0.086014,5,0,0,0
tenant-01,tenant-01-client-030,8688.99,59,0.231698,44,0.104792,5,1,0,0
tenant-01,tenant-01-client-021,1755.92,26,0.05376,8,0.137211,5,2,0,0
tenant-01,tenant-01-client-037,5445.89,18,0.39684,32,0.129643,5,3,0,0
tenant-01,tenant-01-client-012,7822.19,38,0.264681,19,0.129643,5,3,0,0
tenant-01,tenant-01-client-004,12133.45,7,0.032537,32,0.129643,5,3,0,0
tenant-01,tenant-01-client-033,9184.61,33,0.110427,44,0.129643,5,3,0,0
tenant-01,tenant-01-client-002,11166.83,21,0.308622,19,0.078267,5,4,0,1
tenant-01,tenant-01-client-030,7971.23,56,0.181136,50,0.078267,5,4,0,0
tenant-01,tenant-01-client-024,7643.56,55,0.220058,3,0.147511,5,5,0,1
tenant-01,tenant-01-client-042,10548.68,26,0.368567,3,0.080242,5,6,0,0
tenant-01,tenant-01-client-029,12130.23,14,0.296831,50,0.080242,5,6,0,0
tenant-01,tenant-01-client-040,8902.86,17,0.059561,40,0.156105,5,0,0,0
tenant-01,tenant-01-client-004,8032.63,41,0.143015,18,0.156105,5,0,0,0
tenant-01,tenant-01-client-019,4135.95,24,0.601167,33,0.156105,5,0,0,1
tenant-01,tenant-01-client-018,12154.62,15,0.276954,45,0.161877,5,1,0,0
tenant-01,tenant-01-client-016,10689.25,50,0.25723,26,0.161877,5,1,0,1
tenant-01,tenant-01-client-027,5327.39,11,0.310667,41,0.161877,5,1,0,1
tenant-01,tenant-01-client-018,9762.49,30,0.297156,30,0.161877,5,1,0,1
tenant-01,tenant-01-client-030,8931.59,51,0.266286,23,0.143093,5,2,0,0
tenant-01,tenant-01-client-032,3847.29,60,0.240774,19,0.152485,5,3,0,0
tenant-01,tenant-01-client-032,11061.65,50,0.171331,49,0.152485,5,3,0,0
tenant-01,tenant-01-client-030,345.99,17,0.171825,29,0.152485,5,3,0,0
tenant-01,tenant-01-client-009,12364.21,26,0.155753,11,0.152485,5,3,0,1
tenant-01,tenant-01-client-024,9343.38,48,0.050086,11,0.095039,5,4,1,0
tenant-01,tenant-01-client-015,6077.73,12,0.303507,46,0.095039,5,4,1,1
tenant-01,tenant-01-client-038,3259.53,50,0.374955,29,0.095039,5,4,1,0
tenant-01,tenant-01-client-031,1103.1,31,0.127108,6,0.139403,6,5,0,0
tenant-01,tenant-01-client-020,2023.35,56,0.519283,49,0.139403,6,5,0,0
tenant-01,tenant-01-client-040,9142.28,35,0.199528,23,0.126329,6,0,0,1
tenant-01,tenant-01-client-027,8671.14,35,0.140769,14,0.126329,6,0,0,0
tenant-01,tenant-01-client-038,10252.53,29,0.448207,28,0.126329,6,0,0,1
tenant-01,tenant-01-client-006,3564.56,45,0.473417,39,0.126329,6,0,0,0
tenant-01,tenant-01-client-002,11888.74,49,0.350082,20,0.126329,6,0,0,1
tenant-01,tenant-01-client-026,4222.12,10,0.099878,16,0.126329,6,0,0,0
tenant-01,tenant-01-client-001,13817.93,27,0.078507,9,0.077101,6,1,0,0
tenant-01,tenant-01-client-035,9599.24,55,0.198469,31,0.077101,6,1,0,1
tenant-01,tenant-01-client-005,311.45,20,0.202667,3,0.077101,6,1,0,0
tenant-01,tenant-01-client-019,8844.56,39,0.464354,50,0.077101,6,1,0,1
tenant-01,tenant-01-client-035,7582.66,16,0.0,18,0.077101,6,1,0,0
tenant-01,tenant-01-client-010,7565.1,32,0.129078,38,0.077101,6,1,0,0
tenant-01,tenant-01-client-028,10251.82,22,0.168165,4,0.101017,6,2,0,1
tenant-01,tenant-01-client-020,9365.18,49,0.351559,48,0.130883,6,3,0,1
tenant-01,tenant-01-client-001,2394.0,29,0.109799,34,0.130883,6,3,0,0
tenant-01,tenant-01-client-024,1881.8,56,0.213561,18,0.130883,6,3,0,0
tenant-01,tenant-01-client-022,11322.66,24,0.156636,34,0.130883,6,3,0,0
tenant-01,tenant-01-client-005,7006.53,39,0.0,24,0.130883,6,3,0,1
tenant-01,tenant-01-client-011,3661.01,13,0.208119,37,0.130883,6,3,0,0
tenant-01,tenant-01-client-001,3514.37,37,0.077581,24,0.074404,6,4,0,0
tenant-01,tenant-01-client-042,5940.85,27,0.360533,16,0.150312,6,6,0,1
tenant-01,tenant-01-client-005,8052.92,14,0.142846,33,0.150312,6,6,0,1
tenant-01,tenant-01-client-034,13742.02,32,0.601626,5,0.150312,6,6,0,0
tenant-01,tenant-01-client-036,6459.64,30,0.146572,13,0.10273,6,0,0,0
tenant-01,tenant-01-client-016,6559.3,44,0.379229,32,0.10273,6,0,0,0
tenant-01,tenant-01-client-035,10675.49,22,0.0,10,0.10273,6,0,0,0
tenant-01,tenant-01-client-001,13319.74,7,0.143418,49,0.133594,6,1,0,0
tenant-01,tenant-01-client-007,2968.1,22,0.32077,27,0.133594,6,1,0,0
tenant-01,tenant-01-client-018,1411.21,21,0.168229,34,0.133594,6,1,0,0
tenant-01,tenant-01-client-033,1973.17,59,0.010372,26,0.128077,6,2,0,0
tenant-01,tenant-01-client-017,11930.68,58,0.322779,26,0.093677,6,3,0,1
tenant-01,tenant-01-client-018,3362.52,19,0.25628,9,0.093677,6,3,0,1
tenant-01,tenant-01-client-021,5762.39,41,0.241342,23,0.114957,6,4,0,0
tenant-01,tenant-01-client-017,11952.45,12,0.348428,11,0.114957,6,4,0,0
tenant-01,tenant-01-client-021,2178.73,52,0.242246,16,0.074033,6,5,0,1
tenant-01,tenant-01-client-020,3731.12,18,0.537907,2,0.074033,6,5,0,0
tenant-01,tenant-01-client-036,3587.95,36,0.269524,7,0.074033,6,5,0,1
tenant-01,tenant-01-client-026,5286.69,47,0.001275,42,0.083072,6,6,0,0
tenant-01,tenant-01-client-005,2864.77,48,0.175479,29,0.07218,6,0,0,0
tenant-01,tenant-01-client-030,822.85,43,0.259465,28,0.082253,6,1,0,1
tenant-01,tenant-01-client-044,6042.1,29,0.640604,14,0.082253,6,1,0,1
tenant-01,tenant-01-client-010,600.93,46,0.035836,40,0.082253,6,1,0,0
tenant-01,tenant-01-client-006,4003.29,15,0.348204,27,0.117903,6,2,0,0
tenant-01,tenant-01-client-041,13917.93,41,0.202234,2,0.117903,6,2,0,0
tenant-01,tenant-01-client-035,10966.32,29,0.089974,37,0.117903,6,2,0,1
tenant-01,tenant-01-client-021,8407.97,8,0.077253,50,0.117903,6,2,0,0
tenant-01,tenant-01-client-023,10763.77,21,0.092968,11,0.117903,6,2,0,0
tenant-01,tenant-01-client-004,10725.01,21,0.20293,37,0.117903,6,2,0,0
tenant-01,tenant-01-client-038,4533.9,54,0.458834,45,0.08761,6,3,0,0
tenant-01,tenant-01-client-023,13272.12,43,0.204082,10,0.08761,6,3,0,0
tenant-01,tenant-01-client-012,6927.26,12,0.286839,4,0.124212,6,4,0,0
tenant-01,tenant-01-client-001,4724.47,46,0.179212,13,0.124212,6,4,0,1
tenant-01,tenant-01-client-021,946.64,16,0.178957,38,0.124212,6,4,0,1
tenant-01,tenant-01-client-034,12066.09,11,0.560237,24,0.124212,6,4,0,1
tenant-01,tenant-01-client-009,13664.95,53,0.135934,28,0.100177,6,5,0,0
tenant-01,tenant-01-client-036,9746.62,46,0.130166,23,0.140718,6,6,0,1
tenant-01,tenant-01-client-019,1887.6,53,0.592359,1,0.143399,6,0,0,1
tenant-01,tenant-01-client-037,569.47,45,0.465369,21,0.143399,6,0,0,1
tenant-01,tenant-01-client-037,1565.05,38,0.3238,10,0.143399,6,0,0,0
tenant-01,tenant-01-client-006,11524.67,49,0.475362,41,0.086789,6,1,0,1
tenant-01,tenant-01-client-014,3583.63,11,0.349608,23,0.086789,6,1,0,1
tenant-01,tenant-01-client-025,6202.5,33,0.52404,11,0.086789,6,1,0,1
tenant-01,tenant-01-client-031,11067.57,43,0.133704,42,0.107535,6,2,0,0
tenant-01,tenant-01-client-003,4213.33,27,0.280845,17,0.107535,6,2,0,1
tenant-01,tenant-01-client-025,2353.35,11,0.537787,36,0.107535,6,2,0,1
tenant-01,tenant-01-client-040,12517.98,52,0.129662,2,0.107535,6,2,0,0
tenant-01,tenant-01-client-028,2300.6,13,0.158822,22,0.107535,6,2,0,0
tenant-01,tenant-01-client-035,3801.87,25,0.026412,20,0.107535,6,2,0,0
tenant-01,tenant-01-client-024,172.96,12,0.235392,19,0.085359,6,3,0,0
tenant-01,tenant-01-client-007,477.21,17,0.272718,41,0.085359,6,3,0,0
tenant-01,tenant-01-client-020,11014.09,37,0.524174,32,0.085359,6,3,0,0
tenant-01,tenant-01-client-025,2686.15,31,0.356527,24,0.085359,6,3,0,0
tenant-01,tenant-01-client-018,7951.74,16,0.236248,49,0.092624,6,4,0,0
tenant-01,tenant-01-client-035,5866.13,55,0.024003,38,0.092624,6,4,0,0
tenant-01,tenant-01-client-034,5930.61,41,0.599202,44,0.092624,6,4,0,0
tenant-01,tenant-01-client-026,12650.55,52,0.101609,3,0.099885,6,5,0,0
tenant-01,tenant-01-client-044,13760.64,16,0.650432,8,0.099885,6,5,0,0
tenant-01,tenant-01-client-013,1871.46,34,0.44781,6,0.167216,6,6,1,0
tenant-01,tenant-01-client-017,4558.12,53,0.175491,5,0.153411,7,0,0,0
tenant-01,tenant-01-client-018,7333.27,7,0.218629,45,0.153411,7,0,0,0
tenant-01,tenant-01-client-037,8280.53,55,0.466303,7,0.084964,7,1,0,1
tenant-01,tenant-01-client-019,12160.56,29,0.428043,27,0.084964,7,1,0,0
tenant-01,tenant-01-client-031,640.02,24,0.0,26,0.084964,7,1,0,0
tenant-01,tenant-01-client-003,5613.6,28,0.109465,45,0.084964,7,1,0,0
tenant-01,tenant-01-client-020,4435.98,60,0.51538,32,0.072023,7,2,0,0
tenant-01,tenant-01-client-015,1985.27,54,0.46643,29,0.072023,7,2,0,0
tenant-01,tenant-01-client-039,9080.3,19,0.161551,29,0.072023,7,2,0,0
tenant-01,tenant-01-client-004,7271.94,17,0.074439,5,0.156719,7,3,0,1
tenant-01,tenant-01-client-034,12325.14,8,0.437411,12,0.156719,7,3,0,0
tenant-01,tenant-01-client-016,579.03,10,0.308872,24,0.156719,7,3,0,0
tenant-01,tenant-01-client-033,5629.56,14,0.0,44,0.156719,7,3,0,0
tenant-01,tenant-01-client-012,13452.02,37,0.363329,38,0.156719,7,3,0,0
tenant-01,tenant-01-client-006,4076.76,31,0.339432,4,0.144896,7,4,0,0
tenant-01,tenant-01-client-015,9105.63,50,0.345243,14,0.144896,7,4,0,1
tenant-01,tenant-01-client-044,243.5,15,0.464179,42,0.144896,7,4,0,1
tenant-01,tenant-01-client-020,10012.84,52,0.375495,42,0.150509,7,5,0,0
tenant-01,tenant-01-client-030,3617.74,36,0.224788,20,0.150509,7,5,0,0
tenant-01,tenant-01-client-043,13534.82,60,0.451284,24,0.121151,7,0,0,1
tenant-01,tenant-01-client-022,13838.45,47,0.348065,21,0.118174,7,1,0,0
tenant-01,tenant-01-client-034,10744.78,10,0.488131,39,0.088836,7,2,0,1
tenant-01,tenant-01-client-002,9216.96,25,0.518434,17,0.088836,7,2,0,0
tenant-01,tenant-01-client-038,9948.0,43,0.455086,13,0.088836,7,2,0,0
tenant-01,tenant-01-client-043,5095.94,26,0.518287,11,0.160653,7,3,0,1
tenant-01,tenant-01-client-007,6654.44,54,0.376728,17,0.160653,7,3,0,0
tenant-01,tenant-01-client-044,12606.33,48,0.475952,6,0.160653,7,3,0,0
tenant-01,tenant-01-client-027,11058.7,28,0.182498,24,0.160653,7,3,0,0
tenant-01,tenant-01-client-041,8220.02,46,0.07811,5,0.075368,7,4,0,1
tenant-01,tenant-01-client-044,5417.57,26,0.435586,27,0.075368,7,4,0,1
tenant-01,tenant-01-client-013,4876.26,43,0.244996,30,0.075368,7,4,0,1
tenant-01,tenant-01-client-006,6887.62,47,0.375553,12,0.075368,7,4,0,0
tenant-01,tenant-01-client-011,8118.75,17,0.234781,32,0.146119,7,5,0,1
tenant-01,tenant-01-client-026,6074.87,37,0.0,25,0.133349,7,6,0,0
tenant-01,tenant-01-client-001,12501.05,55,0.031404,34,0.133349,7,6,0,0
tenant-01,tenant-01-client-023,4451.84,13,0.189736,25,0.092627,7,0,0,1
tenant-01,tenant-01-client-003,4259.05,25,0.227126,30,0.092627,7,0,0,0
tenant-01,tenant-01-client-032,5106.4,19,0.387253,11,0.104273,7,1,0,1
tenant-01,tenant-01-client-015,3233.58,15,0.456841,14,0.104273,7,1,0,1
tenant-01,tenant-01-client-003,5327.67,47,0.237546,17,0.141111,7,2,0,0
tenant-01,tenant-01-client-004,9308.14,48,0.011345,2,0.141111,7,2,0,0
tenant-01,tenant-01-client-008,7716.28,37,0.261997,45,0.141111,7,2,0,0
tenant-01,tenant-01-client-007,9315.26,24,0.348036,40,0.112087,7,3,0,0
tenant-01,tenant-01-client-007,7220.8,46,0.270533,8,0.112087,7,3,0,0
tenant-01,tenant-01-client-039,2892.52,23,0.344366,34,0.112087,7,3,0,0
tenant-01,tenant-01-client-032,12755.75,51,0.239057,31,0.073941,7,4,0,0
tenant-01,tenant-01-client-008,11713.02,49,0.261041,32,0.073941,7,4,0,0
tenant-01,tenant-01-client-030,13842.68,25,0.173687,17,0.134434,7,6,0,1
tenant-01,tenant-01-client-024,11246.15,27,0.214907,28,0.155225,7,0,0,0
tenant-01,tenant-01-client-009,9327.37,17,0.031698,22,0.070967,7,1,0,0
tenant-01,tenant-01-client-022,2658.23,32,0.372262,26,0.107262,7,2,0,0
tenant-01,tenant-01-client-042,12419.4,17,0.292434,8,0.14999,7,3,0,0
tenant-01,tenant-01-client-011,1559.54,44,0.238874,31,0.14999,7,3,0,1
tenant-01,tenant-01-client-025,10934.8,46,0.518765,2,0.14999,7,3,0,0
tenant-01,tenant-01-client-009,6825.15,38,0.158914,8,0.14999,7,3,0,1
tenant-01,tenant-01-client-044,7404.47,54,0.596316,37,0.071236,7,4,0,0
tenant-01,tenant-01-client-022,7325.1,51,0.289685,45,0.071236,7,4,0,0
tenant-01,tenant-01-client-031,4919.0,50,0.044096,42,0.071236,7,4,0,0
tenant-01,tenant-01-client-042,13089.08,39,0.465081,31,0.075457,7,5,0,1
tenant-01,tenant-01-client-032,4570.4,28,0.171797,18,0.075457,7,5,0,0
tenant-01,tenant-01-client-006,6492.23,58,0.407878,37,0.15171,7,6,0,1
tenant-01,tenant-01-client-008,13731.71,54,0.229511,42,0.15171,7,6,0,1
tenant-01,tenant-01-client-006,11109.95,46,0.373437,41,0.070017,7,0,0,1
tenant-01,tenant-01-client-043,6452.17,28,0.514609,24,0.070017,7,0,0,0
tenant-01,tenant-01-client-022,7894.89,46,0.254859,39,0.070017,7,0,0,0
tenant-01,tenant-01-client-008,1472.43,49,0.225774,15,0.070017,7,0,0,0
tenant-01,tenant-01-client-019,7721.95,30,0.390167,45,0.070017,7,0,0,0
tenant-01,tenant-01-client-040,2839.39,14,0.077886,26,0.080696,7,1,0,1
tenant-01,tenant-01-client-022,1615.79,33,0.363698,3,0.080696,7,1,0,0
tenant-01,tenant-01-client-029,6468.54,44,0.134291,33,0.080696,7,1,0,0
tenant-01,tenant-01-client-004,7798.78,34,0.115673,38,0.080696,7,1,0,0
tenant-01,tenant-01-client-012,10259.27,15,0.323987,7,0.139182,7,2,1,0
tenant-01,tenant-01-client-033,12353.7,33,0.212232,39,0.139182,7,2,1,1
tenant-01,tenant-01-client-029,11290.58,15,0.246584,27,0.167049,8,3,0,0
tenant-01,tenant-01-client-036,12066.62,52,0.301112,48,0.167049,8,3,0,1
tenant-01,tenant-01-client-040,10035.66,50,0.24723,23,0.167049,8,3,0,0
tenant-01,tenant-01-client-041,4594.65,14,0.049315,49,0.120389,8,4,0,0
tenant-01,tenant-01-client-043,9976.52,50,0.531062,48,0.120389,8,4,0,0
tenant-01,tenant-01-client-034,1597.81,31,0.403883,10,0.15083,8,5,0,1
tenant-01,tenant-01-client-011,13771.43,50,0.081473,17,0.15083,8,5,0,0
tenant-01,tenant-01-client-003,5098.51,35,0.200312,7,0.145359,8,6,0,0
tenant-01,tenant-01-client-036,5517.75,39,0.145622,45,0.144241,8,0,0,0
tenant-01,tenant-01-client-025,5901.94,57,0.386784,44,0.144241,8,0,0,1
tenant-01,tenant-01-client-029,11640.17,47,0.272269,46,0.090309,8,1,0,0
tenant-01,tenant-01-client-039,2846.99,53,0.18142,13,0.090309,8,1,0,0
tenant-01,tenant-01-client-012,13479.16,54,0.259654,33,0.090309,8,1,0,0
tenant-01,tenant-01-client-038,11862.68,7,0.484645,22,0.083007,8,2,0,1
tenant-01,tenant-01-client-021,8404.7,56,0.157576,41,0.083007,8,2,0,0
tenant-01,tenant-01-client-037,7756.22,11,0.320606,46,0.083007,8,2,0,1
tenant-01,tenant-01-client-011,5893.13,41,0.068397,26,0.148626,8,3,0,0
tenant-01,tenant-01-client-019,3152.02,55,0.49197,40,0.103107,8,4,0,0
tenant-01,tenant-01-client-042,242.2,49,0.367592,23,0.103107,8,4,0,0
tenant-01,tenant-01-client-040,3504.32,9,0.238703,44,0.103107,8,4,0,0
tenant-01,tenant-01-client-019,462.92,40,0.45464,50,0.095659,8,6,0,1
tenant-01,tenant-01-client-003,4234.5,48,0.129321,13,0.095659,8,6,0,1
tenant-01,tenant-01-client-041,1028.75,49,0.150437,41,0.123321,8,0,0,0
tenant-01,tenant-01-client-007,2973.44,60,0.413556,45,0.123321,8,0,0,1
tenant-01,tenant-01-client-005,10486.84,16,0.091462,2,0.123321,8,0,0,1
tenant-01,tenant-01-client-004,2590.53,23,0.016675,36,0.123321,8,0,0,0
tenant-01,tenant-01-client-027,5505.89,47,0.22389,26,0.123321,8,0,0,0
tenant-01,tenant-01-client-040,997.74,54,0.037068,38,0.07059,8,1,0,0
tenant-01,tenant-01-client-033,1593.16,57,0.064737,44,0.07059,8,1,0,0
tenant-01,tenant-01-client-029,5414.02,59,0.109374,43,0.07059,8,1,0,0
tenant-01,tenant-01-client-026,11179.17,41,0.211537,19,0.07059,8,1,0,0
tenant-01,tenant-01-client-042,5299.05,7,0.470576,36,0.07059,8,1,0,1
tenant-01,tenant-01-client-035,7719.65,12,0.019813,20,0.129665,8,2,0,0
tenant-01,tenant-01-client-014,5847.64,48,0.322199,33,0.129665,8,2,0,0
tenant-01,tenant-01-client-017,2817.25,18,0.346523,43,0.129665,8,2,0,0
tenant-01,tenant-01-client-036,6522.36,42,0.146346,5,0.129665,8,2,0,1
tenant-01,tenant-01-client-038,6882.2,28,0.403498,23,0.129665,8,2,0,1
tenant-01,tenant-01-client-013,4530.87,35,0.358545,22,0.076981,8,3,0,0
tenant-01,tenant-01-client-037,7988.04,58,0.474398,21,0.076981,8,3,0,1
tenant-01,tenant-01-client-015,10005.32,48,0.347066,28,0.076981,8,3,0,0
tenant-01,tenant-01-client-022,12305.06,36,0.227405,29,0.076981,8,3,0,0
tenant-01,tenant-01-client-012,9080.26,12,0.437101,18,0.076981,8,3,0,0
tenant-01,tenant-01-client-041,1181.3,11,0.168679,2,0.143354,8,4,0,0
tenant-01,tenant-01-client-038,5743.27,44,0.590239,14,0.143354,8,4,0,1
tenant-01,tenant-01-client-035,6672.8,56,0.057197,10,0.143354,8,4,0,0
tenant-01,tenant-01-client-033,7204.52,32,0.112933,24,0.083388,8,5,0,0
tenant-01,tenant-01-client-033,2068.35,17,0.128339,12,0.138416,8,6,0,0
tenant-01,tenant-01-client-010,10334.57,37,0.0,23,0.138416,8,6,0,1
tenant-01,tenant-01-client-003,9399.97,40,0.145588,24,0.106944,8,0,0,0
tenant-01,tenant-01-client-003,13730.59,27,0.221343,7,0.106944,8,0,0,0
tenant-01,tenant-01-client-017,8151.4,43,0.245003,12,0.106944,8,0,0,0
tenant-01,tenant-01-client-025,13620.72,21,0.409149,34,0.121666,8,1,0,1
tenant-01,tenant-01-client-001,7085.5,15,0.025411,29,0.158717,8,2,0,0
tenant-01,tenant-01-client-014,2205.34,17,0.432495,24,0.158717,8,2,0,0
tenant-01,tenant-01-client-027,11379.08,53,0.235528,8,0.158717,8,2,0,1
tenant-01,tenant-01-client-011,9103.96,33,0.104811,2,0.158717,8,2,0,0
tenant-01,tenant-01-client-003,12484.27,16,0.092368,4,0.132954,8,3,0,0
tenant-01,tenant-01-client-026,8439.08,43,0.0,41,0.132954,8,3,0,0
tenant-01,tenant-01-client-014,6354.94,37,0.328946,31,0.164725,8,4,0,0
tenant-01,tenant-01-client-038,11507.89,18,0.531042,40,0.164725,8,4,0,0
tenant-01,tenant-01-client-022,12922.24,45,0.157829,38,0.164725,8,4,0,1
tenant-01,tenant-01-client-033,9619.03,59,0.137736,10,0.122271,8,6,0,0
tenant-01,tenant-01-client-035,7106.21,14,0.085138,6,0.073904,8,0,0,0
tenant-01,tenant-01-client-001,12569.93,56,0.141481,44,0.073904,8,0,0,0
tenant-01,tenant-01-client-003,9803.28,34,0.277667,15,0.073904,8,0,0,0
tenant-01,tenant-01-client-023,8295.99,54,0.269861,49,0.073904,8,0,0,0
tenant-01,tenant-01-client-017,6742.72,21,0.222589,6,0.073904,8,0,0,0
tenant-01,tenant-01-client-001,8142.46,14,0.0,34,0.070547,8,1,0,0
tenant-01,tenant-01-client-021,5794.77,13,0.112087,10,0.070547,8,1,0,1
tenant-01,tenant-01-client-024,8612.9,50,0.21885,26,0.112356,8,2,0,0
tenant-01,tenant-01-client-031,2600.63,42,0.067828,36,0.112356,8,2,0,0
tenant-01,tenant-01-client-026,10332.66,49,0.160581,8,0.112356,8,2,0,0
tenant-01,tenant-01-client-011,1511.87,39,0.23499,26,0.112356,8,2,0,0
tenant-01,tenant-01-client-044,9930.24,17,0.654108,25,0.112356,8,2,0,1
tenant-01,tenant-01-client-039,6163.04,11,0.164042,17,0.117167,8,3,0,1
tenant-01,tenant-01-client-025,13037.91,32,0.469229,40,0.117167,8,3,0,0
tenant-01,tenant-01-client-012,9007.24,35,0.279419,1,0.164572,8,4,0,0
tenant-01,tenant-01-client-039,7206.4,51,0.258463,15,0.089475,8,5,1,1
tenant-01,tenant-01-client-018,10941.86,29,0.16393,43,0.078684,9,0,0,0
tenant-01,tenant-01-client-005,12878.18,42,0.155521,19,0.078684,9,0,0,0
tenant-01,tenant-01-client-018,3260.98,19,0.292227,30,0.166329,9,1,0,1
tenant-01,tenant-01-client-027,7146.58,42,0.240724,5,0.166329,9,1,0,1
tenant-01,tenant-01-client-033,13399.13,41,0.052447,37,0.166329,9,1,0,0
tenant-01,tenant-01-client-022,13461.99,36,0.25188,44,0.146997,9,2,0,1
tenant-01,tenant-01-client-008,3698.54,31,0.414524,41,0.146997,9,2,0,0
tenant-01,tenant-01-client-021,5844.47,29,0.138386,34,0.146997,9,2,0,1
tenant-01,tenant-01-client-019,1410.97,50,0.561708,48,0.146997,9,2,0,0
tenant-01,tenant-01-client-014,12533.11,24,0.515318,12,0.101387,9,3,0,0
tenant-01,tenant-01-client-032,10351.12,22,0.217806,48,0.101387,9,3,0,1
tenant-01,tenant-01-client-016,11728.33,29,0.326705,10,0.101387,9,3,0,1
tenant-01,tenant-01-client-043,6958.19,7,0.522236,49,0.101387,9,3,0,0
tenant-01,tenant-01-client-032,12585.92,43,0.277506,18,0.132067,9,4,0,0
tenant-01,tenant-01-client-018,5642.57,55,0.099874,37,0.132067,9,4,0,0
tenant-01,tenant-01-client-035,571.97,29,0.175896,26,0.132067,9,4,0,0
tenant-01,tenant-01-client-001,284.06,20,0.125108,25,0.116007,9,6,0,0
tenant-01,tenant-01-client-017,2717.68,23,0.219262,16,0.116007,9,6,0,0
tenant-01,tenant-01-client-012,7042.93,20,0.39918,27,0.116007,9,6,0,0
tenant-01,tenant-01-client-037,1940.21,43,0.299176,44,0.115073,9,0,0,0
tenant-01,tenant-01-client-016,7828.12,31,0.174762,13,0.115073,9,0,0,1
tenant-01,tenant-01-client-001,2571.31,38,0.2246,9,0.115073,9,0,0,0
tenant-01,tenant-01-client-020,3603.52,43,0.40502,4,0.148533,9,1,0,1
tenant-01,tenant-01-client-017,6734.37,47,0.26257,7,0.148533,9,1,0,0
